epoch,learning_rate,loss,panel_iou,val_loss,val_panel_iou
15,9.999999747378752e-06,0.693203330039978,0.7753568887710571,0.5208222270011902,0.5948834419250488
16,9.999999747378752e-06,0.43620023131370544,0.82728511095047,0.4803411662578583,0.6109361052513123
17,9.999999747378752e-06,0.3595576882362366,0.8532114028930664,0.47735485434532166,0.6183284521102905
18,9.999999747378752e-06,0.3104209899902344,0.8702243566513062,0.44134634733200073,0.6445299983024597
19,9.999999747378752e-06,0.27557259798049927,0.8832373023033142,0.4335869252681732,0.6420605182647705
20,9.999999747378752e-06,0.24722008407115936,0.8939759731292725,0.42353764176368713,0.6595759391784668
21,9.999999747378752e-06,0.2252368927001953,0.9026910066604614,0.4257519841194153,0.6579574346542358
22,9.999999747378752e-06,0.20752958953380585,0.9096717834472656,0.42700591683387756,0.660527229309082
23,9.999999747378752e-06,0.19147905707359314,0.9161255955696106,0.4335528314113617,0.6670183539390564
24,9.999999747378752e-06,0.17689676582813263,0.9221819043159485,0.443351149559021,0.6685196161270142
25,9.999999747378752e-06,0.16700120270252228,0.9262012243270874,0.4956448972225189,0.6680557131767273
26,9.999999747378752e-06,0.15528716146945953,0.9309886693954468,0.42324769496917725,0.6727890968322754
27,9.999999747378752e-06,0.14560151100158691,0.9349051713943481,0.41241440176963806,0.6836812496185303
28,9.999999747378752e-06,0.13756409287452698,0.9384748339653015,0.4575654864311218,0.681316077709198
29,9.999999747378752e-06,0.13063585758209229,0.9414297938346863,0.4357272684574127,0.6827684044837952
30,9.999999747378752e-06,0.12407661229372025,0.9443365335464478,0.4388881325721741,0.6857745051383972
31,9.999999747378752e-06,0.1179245188832283,0.946986198425293,0.44295167922973633,0.6842798590660095
32,9.999999747378752e-06,0.1117648333311081,0.9493617415428162,0.43321436643600464,0.6899920105934143
33,9.999999747378752e-06,0.10716193169355392,0.9513195157051086,0.430493026971817,0.6904618144035339
34,9.999999747378752e-06,0.10282090306282043,0.9533002376556396,0.4528467357158661,0.6936280131340027
35,9.999999747378752e-06,0.09900293499231339,0.954888105392456,0.49758145213127136,0.6850492358207703
36,9.999999747378752e-06,0.09501292556524277,0.9564744830131531,0.4514164626598358,0.6942068934440613
37,9.999999747378752e-06,0.09117167443037033,0.9585667252540588,0.44631901383399963,0.6910727620124817
38,9.999999747378752e-06,0.08776836842298508,0.9598537683486938,0.42638930678367615,0.6909540891647339
39,9.999999747378752e-06,0.08473149687051773,0.9611383676528931,0.4300162196159363,0.6872813701629639
40,9.999999747378752e-06,0.08204913884401321,0.9624472260475159,0.41600510478019714,0.6961230039596558
41,9.999999747378752e-06,0.07908865064382553,0.9636389017105103,0.45205333828926086,0.6953132748603821
42,9.999999747378752e-06,0.07741919904947281,0.9644209146499634,0.4343675673007965,0.6943734288215637
43,4.999999873689376e-06,0.06642328947782516,0.969109833240509,0.452346533536911,0.7004455327987671
44,4.999999873689376e-06,0.062288086861371994,0.9709720015525818,0.42855778336524963,0.7030139565467834
45,4.999999873689376e-06,0.05994381755590439,0.972087562084198,0.44467484951019287,0.7033200860023499
46,4.999999873689376e-06,0.05850104242563248,0.9727380275726318,0.46914806962013245,0.7020716667175293
47,4.999999873689376e-06,0.05648218095302582,0.9737188816070557,0.4455735981464386,0.706041157245636
48,4.999999873689376e-06,0.05556168034672737,0.973922610282898,0.4896017611026764,0.7028459310531616
49,4.999999873689376e-06,0.05411509424448013,0.9746907353401184,0.4721935987472534,0.7058003544807434
50,4.999999873689376e-06,0.05300920084118843,0.9750947952270508,0.45963695645332336,0.7048004865646362
51,4.999999873689376e-06,0.05193541198968887,0.9756044149398804,0.45395973324775696,0.7051265239715576
52,4.999999873689376e-06,0.051094718277454376,0.9759419560432434,0.46021196246147156,0.7074835896492004
53,4.999999873689376e-06,0.05043572187423706,0.976215660572052,0.4605252742767334,0.7045314311981201
54,4.999999873689376e-06,0.049222879111766815,0.9768106341362,0.45996132493019104,0.7068771123886108
55,4.999999873689376e-06,0.04853402078151703,0.9770393371582031,0.44769421219825745,0.7066566348075867
56,4.999999873689376e-06,0.047435056418180466,0.9777469038963318,0.4724019467830658,0.7069448828697205
57,4.999999873689376e-06,0.04675967991352081,0.977974534034729,0.4616302251815796,0.708378255367279
58,2.499999936844688e-06,0.043713778257369995,0.9790473580360413,0.4850943982601166,0.7064497470855713
59,2.499999936844688e-06,0.04147068038582802,0.9803743362426758,0.4761425256729126,0.7079282999038696
60,2.499999936844688e-06,0.04095979407429695,0.9805378317832947,0.48118141293525696,0.7078703045845032
61,2.499999936844688e-06,0.03976478800177574,0.9811994433403015,0.46179071068763733,0.713982343673706
62,2.499999936844688e-06,0.039604417979717255,0.981199324131012,0.4655084013938904,0.7110010981559753
63,2.499999936844688e-06,0.03912338614463806,0.9813342094421387,0.46170204877853394,0.7125988602638245
64,2.499999936844688e-06,0.038604024797677994,0.9816794395446777,0.4573878347873688,0.7118237018585205
65,2.499999936844688e-06,0.037963807582855225,0.9819653034210205,0.47925806045532227,0.7129238247871399
66,2.499999936844688e-06,0.03792896121740341,0.9823201894760132,0.46216949820518494,0.7122434377670288
67,2.499999936844688e-06,0.037202365696430206,0.9822154641151428,0.46671029925346375,0.7129350304603577
