epoch,learning_rate,loss,panel_iou,val_loss,val_panel_iou
62,9.999999747378752e-05,0.47279876470565796,0.8943052887916565,0.8076924681663513,0.19702154397964478
63,9.999999747378752e-05,0.4486616551876068,0.9010478854179382,0.8060171008110046,0.19692154228687286
64,9.999999747378752e-05,0.4484996497631073,0.8999624848365784,0.8058128952980042,0.19687697291374207
65,9.999999747378752e-05,0.445762574672699,0.8978077173233032,0.8060262203216553,0.1968846470117569
66,9.999999747378752e-05,0.453548401594162,0.8971879482269287,0.8056738972663879,0.19679176807403564
67,9.999999747378752e-05,0.45180559158325195,0.899884045124054,0.8069655299186707,0.19708308577537537
68,9.999999747378752e-05,0.44382232427597046,0.9026550650596619,0.8050634264945984,0.1969253420829773
69,9.999999747378752e-05,0.44316110014915466,0.8981545567512512,0.8053315281867981,0.19679374992847443
70,9.999999747378752e-05,0.4519989788532257,0.900059163570404,0.8061842918395996,0.19694779813289642
71,9.999999747378752e-05,0.44545871019363403,0.8985377550125122,0.8053846955299377,0.19672948122024536
72,9.999999747378752e-05,0.45350539684295654,0.8972671627998352,0.805620014667511,0.19668346643447876
73,9.999999747378752e-05,0.4470609724521637,0.8969426155090332,0.8048914074897766,0.19674505293369293
74,9.999999747378752e-05,0.45062538981437683,0.8936331272125244,2.615631580352783,0.13770370185375214
75,9.999999747378752e-05,0.44312888383865356,0.8975359201431274,0.8054810762405396,0.19693675637245178
76,9.999999747378752e-05,0.4399830996990204,0.901344358921051,0.8046781420707703,0.1969403624534607
77,9.999999747378752e-05,0.44643503427505493,0.8974734544754028,0.8049873113632202,0.1968507319688797
78,9.999999747378752e-05,0.44529324769973755,0.8961643576622009,0.8054370284080505,0.19645944237709045
79,9.999999747378752e-05,0.44721323251724243,0.8965345621109009,0.8049272298812866,0.19683672487735748
80,9.999999747378752e-05,0.4323973059654236,0.9031141400337219,0.8056299090385437,0.1969139128923416
81,9.999999747378752e-05,0.4451841711997986,0.8970187902450562,0.8041684031486511,0.19690684974193573
82,9.999999747378752e-05,0.4446347951889038,0.8979830741882324,0.8046509623527527,0.19675733149051666
83,9.999999747378752e-05,0.4434344470500946,0.8961257934570312,0.8042610883712769,0.19700196385383606
84,9.999999747378752e-05,0.4367680251598358,0.9001350402832031,0.8039337992668152,0.19697347283363342
85,9.999999747378752e-05,0.43952691555023193,0.8975175023078918,0.8038076758384705,0.1969403326511383
86,9.999999747378752e-05,0.4448792636394501,0.8962904810905457,0.8040823936462402,0.19698789715766907
87,9.999999747378752e-05,0.43643173575401306,0.9007702469825745,0.8032979369163513,0.197004497051239
88,9.999999747378752e-05,0.4409051537513733,0.8986726999282837,0.8042104244232178,0.19690391421318054
89,9.999999747378752e-05,0.4423525631427765,0.8988084197044373,0.803350567817688,0.19691069424152374
90,9.999999747378752e-05,0.43565982580184937,0.9003416895866394,0.8116530179977417,0.1962498426437378
91,9.999999747378752e-05,0.44713443517684937,0.8944558501243591,0.8036853075027466,0.19686657190322876
92,9.999999747378752e-05,0.44104668498039246,0.8955914974212646,0.8037951588630676,0.1967991590499878
93,9.999999747378752e-05,0.4330016076564789,0.9010323882102966,0.8032135963439941,0.19683870673179626
94,9.999999747378752e-05,0.43826860189437866,0.8970831036567688,0.8030411005020142,0.19691747426986694
95,9.999999747378752e-05,0.45394256711006165,0.8940983414649963,0.8043676614761353,0.1968640238046646
96,9.999999747378752e-05,0.43854251503944397,0.8979161381721497,0.8034669756889343,0.19697965681552887
97,9.999999747378752e-05,0.43406572937965393,0.898076593875885,0.8030453324317932,0.19684213399887085
98,9.999999747378752e-05,0.43942907452583313,0.8975734710693359,0.8063667416572571,0.19721440970897675
99,9.999999747378752e-05,0.42931896448135376,0.9030318856239319,0.8025594353675842,0.19689495861530304
100,9.999999747378752e-05,0.4357249140739441,0.8996476531028748,0.8029770851135254,0.1969679445028305
101,9.999999747378752e-05,0.4374392032623291,0.8996780514717102,0.8039606213569641,0.19685915112495422
102,9.999999747378752e-05,0.43480756878852844,0.9003639817237854,0.8032998442649841,0.19676053524017334
103,9.999999747378752e-05,0.43036115169525146,0.9018308520317078,0.8026877045631409,0.19695709645748138
104,9.999999747378752e-05,0.4341733157634735,0.8980040550231934,0.8031119704246521,0.19640302658081055
105,9.999999747378752e-05,0.4369376301765442,0.8992477059364319,0.8027932047843933,0.19703641533851624
106,9.999999747378752e-05,0.4355440139770508,0.9012249708175659,0.8025485277175903,0.19697000086307526
107,9.999999747378752e-05,0.4322131872177124,0.900606632232666,0.8009317517280579,0.19690436124801636
108,9.999999747378752e-05,0.4331923723220825,0.8988200426101685,0.8030949234962463,0.19716976583003998
109,9.999999747378752e-05,0.43477126955986023,0.9018794298171997,0.8015730381011963,0.196939155459404
110,9.999999747378752e-05,0.4353034794330597,0.9019346833229065,0.801507294178009,0.1968059092760086
111,9.999999747378752e-05,0.42705869674682617,0.9033383131027222,0.8023849725723267,0.19662056863307953
112,9.999999747378752e-05,0.4382956326007843,0.8968822360038757,0.8014051914215088,0.1969371736049652
113,9.999999747378752e-05,0.43019333481788635,0.9016724228858948,0.8029519319534302,0.19651509821414948
114,9.999999747378752e-05,0.43233782052993774,0.9021871089935303,0.8016664385795593,0.19699451327323914
115,9.999999747378752e-05,0.42868736386299133,0.9022678732872009,0.8001958727836609,0.19692695140838623
116,9.999999747378752e-05,0.43421879410743713,0.8977063298225403,0.8007586598396301,0.19710560142993927
117,9.999999747378752e-05,0.42959845066070557,0.898723840713501,0.8157243132591248,0.19518785178661346
118,9.999999747378752e-05,0.4342077076435089,0.9000040292739868,0.8019372224807739,0.19688300788402557
119,9.999999747378752e-05,0.42888739705085754,0.8999021053314209,0.8009588122367859,0.19710934162139893
120,9.999999747378752e-05,0.4312918782234192,0.9014385342597961,0.7994273900985718,0.1969938725233078
121,9.999999747378752e-05,0.43820300698280334,0.8937333822250366,0.8005576729774475,0.1969963163137436
122,9.999999747378752e-05,0.43848514556884766,0.8996942639350891,0.8041389584541321,0.197021946310997
123,9.999999747378752e-05,0.4298887848854065,0.901273787021637,0.7995691895484924,0.19712989032268524
124,9.999999747378752e-05,0.4221484363079071,0.9032005071640015,0.798801600933075,0.19707493484020233
125,9.999999747378752e-05,0.4270666241645813,0.9008714556694031,0.8003183007240295,0.1969715803861618
126,9.999999747378752e-05,0.4283161461353302,0.8989478945732117,0.8007467985153198,0.19715842604637146
127,9.999999747378752e-05,0.4281715452671051,0.9018293619155884,0.8014736175537109,0.19702984392642975
128,9.999999747378752e-05,0.4390081763267517,0.8978391885757446,0.8001132011413574,0.1970774233341217
129,9.999999747378752e-05,0.4299129843711853,0.8992066383361816,0.7979916334152222,0.1968865841627121
130,9.999999747378752e-05,0.4308253824710846,0.9008677005767822,0.7978056073188782,0.19710855185985565
131,9.999999747378752e-05,0.4266030192375183,0.9023064374923706,0.7999149560928345,0.19704152643680573
132,9.999999747378752e-05,0.4314075708389282,0.8990069031715393,0.7992028594017029,0.19693364202976227
133,9.999999747378752e-05,0.4263952970504761,0.9010435938835144,0.7993559241294861,0.1966254860162735
134,9.999999747378752e-05,0.4310957193374634,0.898628830909729,0.7995416522026062,0.19708207249641418
135,9.999999747378752e-05,0.43273481726646423,0.8992632031440735,0.7975174784660339,0.1970958411693573
136,9.999999747378752e-05,0.42948848009109497,0.9002228379249573,0.798349142074585,0.1970767080783844
137,9.999999747378752e-05,0.4217519462108612,0.9052945971488953,0.7959344387054443,0.19695815443992615
138,9.999999747378752e-05,0.4253622889518738,0.9016819000244141,0.797847330570221,0.19723817706108093
139,9.999999747378752e-05,0.4349028468132019,0.8968870043754578,0.7987842559814453,0.1970786601305008
140,9.999999747378752e-05,0.4279967248439789,0.9006052613258362,0.7945783734321594,0.19717340171337128
141,9.999999747378752e-05,0.4288249909877777,0.9006742238998413,0.7970772981643677,0.196931391954422
142,9.999999747378752e-05,0.4307456612586975,0.8982130885124207,0.7981945872306824,0.19720372557640076
143,9.999999747378752e-05,0.42587873339653015,0.9014875888824463,0.7936122417449951,0.19714610278606415
144,9.999999747378752e-05,0.42759090662002563,0.8985345363616943,0.7959916591644287,0.19682325422763824
145,9.999999747378752e-05,0.4311707317829132,0.8958454132080078,0.7956452369689941,0.1969471126794815
146,9.999999747378752e-05,0.4249802529811859,0.9010053873062134,0.79791659116745,0.19716216623783112
147,9.999999747378752e-05,0.42416492104530334,0.9028804898262024,0.7917845845222473,0.19723251461982727
148,9.999999747378752e-05,0.4263184666633606,0.9014981985092163,0.7958986163139343,0.19704149663448334
149,9.999999747378752e-05,0.42512047290802,0.9028759002685547,0.7966687679290771,0.19680355489253998
150,9.999999747378752e-05,0.4239891469478607,0.9013677835464478,0.7899196147918701,0.19697166979312897
151,9.999999747378752e-05,0.43261855840682983,0.8994721174240112,0.7977314591407776,0.19717885553836823
152,9.999999747378752e-05,0.4280944764614105,0.9003816843032837,0.7912737727165222,0.19712616503238678
153,9.999999747378752e-05,0.42817434668540955,0.8966150879859924,0.7965506911277771,0.1972568929195404
154,9.999999747378752e-05,0.4236920475959778,0.9030723571777344,0.7963659763336182,0.197264164686203
155,9.999999747378752e-05,0.43640127778053284,0.8953295350074768,0.7983816862106323,0.19687281548976898
156,9.999999747378752e-05,0.4315115809440613,0.8998585343360901,0.7954422235488892,0.19705355167388916
157,9.999999747378752e-05,0.42719030380249023,0.8999274969100952,0.796675980091095,0.19722075760364532
158,9.999999747378752e-05,0.4262298345565796,0.8992763161659241,0.7973485589027405,0.197041317820549
159,9.999999747378752e-05,0.421866774559021,0.9042258858680725,0.7932332158088684,0.19708892703056335
160,9.999999747378752e-05,0.44201478362083435,0.9001550078392029,0.792600154876709,0.19697225093841553
161,9.999999747378752e-05,0.4317583739757538,0.8976253867149353,0.797338604927063,0.1970561295747757
162,9.999999747378752e-05,0.4266790747642517,0.901177704334259,0.7944672107696533,0.1971658170223236
163,9.999999747378752e-05,0.421475350856781,0.9039974212646484,0.792866587638855,0.19706951081752777
164,9.999999747378752e-05,0.42620253562927246,0.9033639430999756,0.7924835681915283,0.19711266458034515
165,9.999999747378752e-05,0.421561062335968,0.9050096273422241,0.7938072085380554,0.1971685290336609
166,4.999999873689376e-05,0.42636585235595703,0.9015282392501831,0.7942787408828735,0.19727984070777893
167,4.999999873689376e-05,0.42688748240470886,0.898370087146759,0.793120801448822,0.197332963347435
168,4.999999873689376e-05,0.4300415515899658,0.8977398872375488,0.7932769656181335,0.1971672922372818
169,4.999999873689376e-05,0.42485034465789795,0.901035487651825,0.7907448410987854,0.19731025397777557
170,4.999999873689376e-05,0.4281485378742218,0.899732768535614,0.7927765250205994,0.19736963510513306
171,4.999999873689376e-05,0.42423200607299805,0.8994221687316895,0.7840908765792847,0.19730103015899658
172,4.999999873689376e-05,0.42608001828193665,0.9011571407318115,0.7923315167427063,0.19716648757457733
173,4.999999873689376e-05,0.4298115670681,0.898871898651123,0.7916516661643982,0.19702911376953125
174,4.999999873689376e-05,0.42892375588417053,0.9004323482513428,0.7928312420845032,0.1972445547580719
175,4.999999873689376e-05,0.4227603077888489,0.9043807983398438,0.7905945181846619,0.19726231694221497
176,4.999999873689376e-05,0.42285463213920593,0.9025568962097168,0.7892543077468872,0.19730500876903534
177,4.999999873689376e-05,0.4223081171512604,0.9017852544784546,0.7880817651748657,0.1971689760684967
178,4.999999873689376e-05,0.42737293243408203,0.9006801247596741,0.7919659614562988,0.1972951889038086
179,4.999999873689376e-05,0.4292812645435333,0.8992314338684082,0.7917736768722534,0.19731809198856354
180,4.999999873689376e-05,0.41846784949302673,0.9047566056251526,0.7892475724220276,0.1972738653421402
181,4.999999873689376e-05,0.41817232966423035,0.9042118787765503,0.7873260378837585,0.1972133219242096
182,4.999999873689376e-05,0.4225563108921051,0.9055728912353516,0.7914157509803772,0.1971144676208496
183,4.999999873689376e-05,0.4278593063354492,0.899198591709137,0.7901538610458374,0.197337344288826
184,4.999999873689376e-05,0.4204005002975464,0.9023798108100891,0.7888328433036804,0.1972643882036209
185,4.999999873689376e-05,0.4228184223175049,0.9022846221923828,0.7873059511184692,0.19736579060554504
186,4.999999873689376e-05,0.4251232445240021,0.9011439681053162,0.7871751189231873,0.19730345904827118
187,2.499999936844688e-05,0.42549413442611694,0.9000660181045532,0.7893763184547424,0.1972903162240982
188,2.499999936844688e-05,0.4215042293071747,0.9031301736831665,0.7898920178413391,0.19733364880084991
189,2.499999936844688e-05,0.42127615213394165,0.9025211334228516,0.7870662212371826,0.19730377197265625
190,2.499999936844688e-05,0.4165726900100708,0.9063854217529297,0.7908238768577576,0.19741331040859222
191,2.499999936844688e-05,0.42350533604621887,0.9026083946228027,0.7857122421264648,0.1973191797733307
192,2.499999936844688e-05,0.4248237609863281,0.9031667113304138,0.7911033034324646,0.19734762609004974
193,2.499999936844688e-05,0.41894733905792236,0.9058782458305359,0.7852665781974792,0.19740083813667297
194,2.499999936844688e-05,0.4196762442588806,0.9012084007263184,0.7816327810287476,0.19741211831569672
195,2.499999936844688e-05,0.42424994707107544,0.9006953835487366,0.7849538326263428,0.19736620783805847
196,2.499999936844688e-05,0.42119014263153076,0.9050642848014832,0.7879438996315002,0.1974111646413803
197,2.499999936844688e-05,0.4219198524951935,0.9023551344871521,0.787434458732605,0.19738048315048218
198,2.499999936844688e-05,0.4239860773086548,0.9008466601371765,0.7870611548423767,0.19737204909324646
199,2.499999936844688e-05,0.4246137738227844,0.9023579359054565,0.7845398187637329,0.19739976525306702
